ID,URL,Name,Price,Category,Sizes,Colors,Availability,Description,Images,Features,Sense of Fitting Rating,,Material Quality Rating,Comfort Rating,Average Rating,Review Count
JF8502,https://shop.adidas.jp/products/JF8502,クラブ テニス クライマクール 半袖Tシャツ,4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Black,ホワイト,グリーン",In Stock,"コートに立つときのギアがすべて揃うクラブテニスコレクション。肩を自由に動かせるフリーリフトデザインを採用し、腕を高く上げる動作をラクにこなせる、ハードな打ち合いの続く試合にぴったりの一枚。CLIMACOOLテクノロジーが汗を逃がして身体に清涼感をもたらし、余計なことに気を取られずに気持ち良く動ける。胸に3バーロゴをあしらい、アディダス スタイルを強調している。

速乾性に優れたファイバーを使用し、爽やかな肌触りに仕上げている。

この製品には、リサイクル素材を70%以上使用。製造された製品の素材をリユースすることで、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/20e2b2c99537411697cd8caa776b23e4_9366/T_JF8502_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/5c482aebb73047a2a11c12463f531568_9366/T_JF8502_23_hover_model.jpg","半袖,レギュラーフィット,その他,ポリエステル100%,CLIMACOOL,フリーリフトデザイン",N/A,N/A,N/A,N/A,N/A,N/A
JD8639,https://shop.adidas.jp/products/JD8639,クラブ テニス クライマクール 半袖Tシャツ,4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","White,ブラック,グリーン,ホワイト",In Stock,"コートに立つときのギアがすべて揃うクラブテニスコレクション。肩を自由に動かせるフリーリフトデザインを採用し、腕を高く上げる動作をラクにこなせる、ハードな打ち合いの続く試合にぴったりの一枚。CLIMACOOLテクノロジーが汗を逃がして身体に清涼感をもたらし、余計なことに気を取られずに気持ち良く動ける。胸に3バーロゴをあしらい、アディダス スタイルを強調している。

速乾性に優れたファイバーを使用し、爽やかな肌触りに仕上げている。

この製品には、リサイクル素材を70%以上使用。製造された製品の素材をリユースすることで、ゴミの量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/29ca9148d33f466985821f5ed2acd6d2_9366/T_JD8639_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/100fc763322a42d1bbd89728716ce63b_9366/T_JD8639_23_hover_model.jpg","半袖,レギュラーフィット,その他,ポリエステル100%,CLIMACOOL,フリーリフトデザイン",N/A,N/A,N/A,N/A,N/A,N/A
JW4343,https://shop.adidas.jp/products/JW4343,フード ピーナッツバター＆ジェリー グラフィックTシャツ,3850 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Dark Blue,ホワイト",In Stock,濃厚でナッツ風味豊かなピーナッツバターと甘くてフルーティーなジェリー。組み合わせれば、ピーナッツバターとジェリーのサンドイッチというどこか懐かしい極上の一品が完成。おいしいものを食べる喜びが伝わってくるこのadidasのグラフィックTシャツは、生地にソフトな綿を採用しているため快適に着こなせる。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f8224fd46e444b569f9938d269f86639_9366/T_JW4343_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/8b520562b681467fb2547915ecce7e65_9366/T_JW4343_23_hover_model.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
JW6650,https://shop.adidas.jp/products/JW6650,Worldwide Hoops スポットライト GFX,5170 JPY,ウェア・服,"XL/XXL,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Cloud White,ブラック",In Stock,"バスケ愛を仲間とシェアしたいバスケファンのために作られたTシャツ。ベンチから試合を見守っているときも、ジャンプシュートを練習しているときも、ソフトで軽い生地を使用してルーズフィットに仕立てたウェアが、快適な着心地を保つ。バスケットボールにインスパイアされたグラフィックが、スポーティーなタッチをプラス。

様々なサイズ、ジェンダー、体型を考慮して、すべての人に合うように構築したシステム、UNITEFITを採用してデザインされている。","https://assets.adidas.com/images/w_600,f_auto,q_auto/f87b9628d71e4c82b9bb1094929fd02d_9366/Worldwide_Hoops_GFX_JW6650_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/631bf561b5da461394abde1202284e70_9366/Worldwide_Hoops_GFX_JW6650_23_hover_model.jpg","半袖,ルーズフィット,コットン,綿70% / ポリエステル30%",N/A,N/A,N/A,N/A,N/A,N/A
JZ7439,https://shop.adidas.jp/products/JZ7439,ドッグ ソックスパッチ グラフィック 半袖Tシャツ,4070 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Preloved Teal,ホワイト",In Stock,毎日のスタイルにそっと寄り添う、愛らしい仲間がモチーフのadidas Tシャツ。やわらかなコットン素材を使用し、胸元には遊び心あふれる犬のパッチをプラス。すっきりとしたカジュアルなスタイルは、どんなパンツやスニーカーにも合わせやすい。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/42e0ba43625e4705b21c2dd1fb784e54_9366/T_JZ7439_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/48426756352f4924a71175cd43ad4e09_9366/T_JZ7439_23_hover_model.jpg","半袖,レギュラーフィット,コットン,クルーネック,綿100%",N/A,N/A,N/A,N/A,N/A,N/A
KA1231,https://shop.adidas.jp/products/KA1231,プレミアム カジュアル レギュラーフィット 軽量 ニット 半袖 ポケットTシャツ,8250 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black,ホワイト",In Stock,アディダスのこのニットTシャツは、どんなワードローブにもぴったりのオールラウンダー。すっきりしたミニマルなスタイルで、ショーツにもジーンズにも合わせやすい。軽い生地で、移動中も家でのリラックスタイムも快適。レギュラーフィットで動きやすさも抜群。胸元の小さなポケットが、さりげなくスタイリッシュなアクセントを添える。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7432b700d418486aafdab7d2f05baff3_9366/T_KA1231_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/3dccf453bc3a47d994d2b0efae18c9a7_9366/T_KA1231_23_hover_model.jpg","半袖,レギュラーフィット,その他,胸ポケット,100% ポリエステル（57% リサイクル）",N/A,N/A,N/A,N/A,N/A,N/A
JN8134,https://shop.adidas.jp/products/JN8134,テレックス Xperior クライマクール+半袖Tシャツ,7700 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","White,グレー,ホワイト,ブラック",In Stock,"暑い日のトレイルランやハイキングのために作られた、長時間のトレイルのときにも頼りになるアディダス テレックス Tシャツ。素材には、優れたクーリング性能を発揮するCLIMACOOL+搭載の軽量ジャージファブリックを使用。さらに、ポリジンの防臭効果で終日爽やかな着心地。

汗を素早く吸収・発散する素材で作られたCLIMACOOL+が、衣服内の汗ムレを抑え、その速乾性に優れたファイバーが、さらりとした爽やかな肌触りを生む。ボディマッピング技術を駆使し、汗をかきやすい部分にクーリング効果を持たせている。この優れたテクノロジーと先進素材を組み合わせたウェアは、涼しく爽やかな感触で、パフォーマンスを発揮することだけに集中させてくれる。

リサイクル素材を100%使用した製品。これまで作られてきた製品の素材をリユースすることは、廃棄物の量、限りある資源への依存、そしてアディダス製品のフットプリントを減らすことにつながる。","https://assets.adidas.com/images/w_600,f_auto,q_auto/2def04e2baae47ae861806a1b8a2a7fa_9366/Xperior_T_JN8134_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/bdba4529e7fa4ca795bcc68d16b49bea_9366/Xperior_T_JN8134_HM3_hover.jpg","半袖,レギュラーフィット,その他,クルーネック,ポリエステル100%,防臭効果のあるFreshrite ポリジン,CLIMACOOL+,脇下にガセット,速乾性,背面にメッシュパネル",N/A,N/A,N/A,N/A,N/A,N/A
JY2898,https://shop.adidas.jp/products/JY2898,クラブ テニス ポロシャツ,4730 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Aurora Ivy,ホワイト,ブラック",In Stock,このアディダス クラブ テニスポロシャツを着て、スタイリッシュなプレーを見せよう。2つボタンプラケットとポロ襟を備え、腕を高く上げる動作がラクになるフリーリフトデザインを採用した一着。背面のメッシュ生地がベンチレーションを促進し、ポイントを重ねる間も清涼感を保つ。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9c604b828e5a4a2a953526b902f69c4b_9366/JY2898_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/fff3ab10a37f46499e59e297d5239369_9366/JY2898_23_hover_model.jpg","半袖,レギュラーフィット,その他,2つボタンのポロ襟,ポリエステル100%,フリーリフトデザイン,メッシュのバックパネル",N/A,N/A,N/A,N/A,N/A,N/A
JY1399,https://shop.adidas.jp/products/JY1399,アディカラーラグビーポロシャツ,8800 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Medium Grey Heather / Black,ホワイト,ブルー,ブラウン,ブラック,グリーン,ブルー,ブラック",In Stock,このラグビーポロシャツを着て、レトロな雰囲気を大胆に纏おう。ポロ襟とリブ編みの袖口、シングルジャージーニット生地を採用した、クラシックなのに新しさも感じられるデザイン。スポーツへの情熱を示すスリーストライプスとトレフォイルロゴが、地色にくっきりと浮き上がる。レトロでエッジーな定番アイテムを求めているなら、この印象的なポロシャツは押さえておこう。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0c53a20446d444bd903d087b254169bf_9366/JY1399_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/f37ba5d035b14adc90d32f89d05ca0b2_9366/JY1399_23_hover_model.jpg","長袖,レギュラーフィット,コットン,ボタン付きのポロ襟,綿100%,リブ仕上げのカフ",N/A,N/A,N/A,N/A,N/A,N/A
JY1400,https://shop.adidas.jp/products/JY1400,アディカラーラグビーポロシャツ,8800 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Night Indigo / White,ホワイト,ブルー,ブラウン,ブラック,グリーン,グレー",In Stock,このラグビーポロシャツを着て、レトロな雰囲気を大胆に纏おう。ポロ襟とリブ編みの袖口、シングルジャージーニット生地を採用した、クラシックなのに新しさも感じられるデザイン。スポーツへの情熱を示すスリーストライプスとトレフォイルロゴが、地色にくっきりと浮き上がる。レトロでエッジーな定番アイテムを求めているなら、この印象的なポロシャツは押さえておこう。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/04f24008d561460a9c14a81155b9330e_9366/JY1400_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/bb80eac9f4fa4f20ab1cdfe2fbd322f4_9366/JY1400_23_hover_model.jpg","長袖,レギュラーフィット,コットン,ボタン付きのポロ襟,綿100%,リブ仕上げのカフ",N/A,N/A,N/A,N/A,N/A,N/A
JM9949,https://shop.adidas.jp/products/JM9949,ラグビーポロ,9350 JPY,ウェア・服,"XL/XXL,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL","Alumina,ブラック",In Stock,"どんなコーディネートでも、ラグビーへの情熱をアピールできる、ポロシャツが登場。ピケファブリックを用いたオーバーサイズフィットのデザインが、カジュアルでくつろいだ雰囲気をもたらす。フィールドで戦うプレーヤーたちと気持ちを一つにできる、ラグビーからヒントを得たデザインのプレッピーな長袖ポロ。ジョガーパンツからジーンズまで、どんなアイテムにも合わせやすいデイリーウェア。

様々なサイズ、ジェンダー、体型を考慮して、すべての人に合うように構築したシステム、UNITEFITを採用してデザインされている。","https://assets.adidas.com/images/w_600,f_auto,q_auto/462de67bd74d461caade1a58b308f9c5_9366/JM9949_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/d03a6af3929843c7a3750e0522137ce0_9366/JM9949_23_hover_model.jpg","長袖,ルーズフィット,コットン,ポリエステル95% / ポリウレタン5%",N/A,N/A,N/A,N/A,N/A,N/A
KC0690,https://shop.adidas.jp/products/KC0690,アディダス オリジナルス ワッフル ニット ポロシャツ,10450 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Clear Sky / Almost Yellow / White,グリーン,ホワイト",In Stock,カジュアルスタイルに欠かせない、このアディダス オリジナルス ポロシャツは、ワッフルニット素材を使用し、さらりとした着心地と洗練されたルックスが特徴。レトロなポロシャツのカットラインとディテール、そしてアーカイブのスタイルを採用し、夏らしさをデザインに落とし込んだ。袖にスリーストライプスを配し、小さなトレフォイルロゴをあしらっている。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/982d6b40d66f407b9b9affeaa2b61b3a_9366/KC0690_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/dd43caf3d2fb4cf2b6c1300e0a5a8574_9366/KC0690_23_hover_model.jpg","半袖,レギュラーフィット,その他,ポロ襟,ポリエステル65% / 綿35%",N/A,N/A,N/A,N/A,N/A,N/A
